loan_amnt,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
5400,5400,5400,36 months,BAT4106493,8.18,B,B1,Deputy,10+ years,RENT,120000,956xx,CA,14.96,1,0,22,,16,0,19327,79.2,29,67.8,0,0,0,0,,INDIVIDUAL,9th week,0,0,528862,24400
23000,23000,22900,60 months,BAT4217242,17.57,D,D2,Well planner,2 years,MORTGAGE,105000,160xx,PA,10.01,0,0,40,115,13,1,24737,83.9,25,3500.7,0,0,0,0,,INDIVIDUAL,48th week,0,0,431805,29500
4000,4000,4000,36 months,,7.89,A,A5,GROUNDS SUPERVISOR,8 years,RENT,35000,606xx,IL,13.58,0,0,,,10,0,3935,19.4,17,50.2,0,0,0,0,,INDIVIDUAL,9th week,0,0,11389,20300
11000,11000,11000,60 months,BAT338166,15.61,D,D1,Associate Scientist,3 years,RENT,40200,140xx,NY,36.72,0,1,,,18,0,10875,59.4,43,2086.73,0,0,0,0,,INDIVIDUAL,70th week,0,0,103598,18300
3000,3000,3000,36 months, ,16.99,D,D3,printer,10+ years,RENT,50000,112xx,NY,5.9,0,1,,,10,0,7863,40.1,14,307.84,0,0,0,0,,INDIVIDUAL,35th week,0,0,7863,19600
15000,15000,15000,36 months,BAT6004464,7.26,A,A4,Data Mgr,10+ years,MORTGAGE,124000,275xx,NC,10.24,2,0,22,,14,0,12989,75.5,39,84.7,0,0,0,0,22,INDIVIDUAL,4th week,0,0,258302,17200
6000,6000,6000,36 months,,13.18,C,C3,Sales Associate,10+ years,RENT,18000,140xx,NY,18.6,0,1,,,14,0,4273,71.2,24,61.51,0,0,0,0,,INDIVIDUAL,9th week,0,0,56198,6000
35000,35000,35000,60 months, ,12.29,C,C1,owner,1 year,MORTGAGE,156000,648xx,MO,12.2,0,2,53,,11,0,33017,84,25,3041.63,0,0,0,0,71,INDIVIDUAL,44th week,0,0,138375,39300
1500,1500,1500,36 months, ,13.35,C,C2,,n/a,MORTGAGE,78000,379xx,TN,19.89,2,0,12,,9,0,4028,65,19,247.89,0,0,0,0,,INDIVIDUAL,87th week,0,1741,237024,6200
5500,5500,5475,36 months,BAT3016651,11.99,B,B3,,n/a,OWN,13800,544xx,WI,17.57,0,0,,,7,0,7349,21.9,8,868.33,0,0,0,1,,INDIVIDUAL,96th week,0,111,7349,33500
3500,3500,3500,36 months, ,13.99,C,C4,Engineer,3 years,MORTGAGE,73000,286xx,NC,20.15,0,0,,,11,0,10328,100.3,12,264.41,0,0,0,0,,INDIVIDUAL,35th week,0,0,168898,10300
6800,6800,6800,36 months,BAT5019662,14.16,C,C2,Admin. Assistant,10+ years,MORTGAGE,42600,484xx,MI,27.15,0,1,45,53,15,1,8460,36.8,37,1169.59,0,0,0,0,45,INDIVIDUAL,95th week,0,0,21583,23000
15000,15000,15000,36 months,,6.03,A,A1,Interaction Designer (Contractor),< 1 year,RENT,85000,462xx,IN,10.15,0,0,32,,10,0,14584,55.9,27,1021.37,0,0,0,0,,INDIVIDUAL,78th week,0,0,56642,26100
15000,15000,15000,36 months,BAT5060554,6.49,A,A2,Employer Consultant,3 years,MORTGAGE,115000,787xx,TX,7.12,1,0,4,,12,0,19544,57,31,830.5,0,0,0,0,44,INDIVIDUAL,52th week,0,0,258565,34300
6000,6000,6000,36 months,BAT4318899,9.49,B,B2,Teacher,10+ years,MORTGAGE,52000,890xx,NV,24.9,0,0,,,12,0,13624,69.5,38,521.78,0,0,0,0,,INDIVIDUAL,57th week,0,0,186984,19600
15600,15600,15600,36 months,BAT3041298,10.64,B,B2,Pro-Sphere Tek/Medforce,3 years,RENT,41900,222xx,VA,6.93,0,1,,,6,0,1431,12.7,12,2566.85,0,0,0,0,,INDIVIDUAL,126th week,0,0,8654,11300
11550,11550,11550,36 months,BAT422167,13.99,C,C4,Accounting analyst,10+ years,MORTGAGE,40000,744xx,OK,21.9,0,2,,60,16,1,6719,31,38,868.68,0,0,0,0,37,INDIVIDUAL,31th week,0,67,16651,21937
8400,8400,8400,36 months,BAT4664105,5.32,A,A1,,n/a,OWN,23700,756xx,TX,11.65,0,0,40,,9,0,6916,29.9,18,174.11,0,0,0,0,,INDIVIDUAL,22th week,0,0,7097,23100
35000,35000,35000,60 months, ,13.66,C,C3,,n/a,MORTGAGE,76600,493xx,MI,10.84,0,0,37,,10,0,31584,67.3,33,4042.59,0,0,0,0,37,INDIVIDUAL,48th week,0,0,288835,46900
18000,18000,18000,36 months,,12.69,C,C2,driver,10+ years,MORTGAGE,75000,601xx,IL,11.22,0,0,52,,5,0,5036,48.9,13,1526.42,0,0,0,0,,INDIVIDUAL,39th week,0,0,36917,10300
8400,8400,8400,36 months,,10.99,B,B4,TEOA,< 1 year,RENT,32000,161xx,PA,26.03,4,1,4,,11,0,5570,34.2,19,361.22,0,0,0,0,,INDIVIDUAL,22th week,0,0,23636,16300
5500,5500,5500,36 months,BAT3938478,19.2,D,D3,CATERING COORDINATOR,6 years,RENT,40000,339xx,FL,24.33,0,3,60,,8,0,5880,60,16,1005.7,0,0,0,0,,INDIVIDUAL,70th week,0,0,31199,9800
15000,15000,15000,60 months,BAT4268557,18.25,E,E1,respiratory therapist,10+ years,MORTGAGE,41000,847xx,UT,11.48,0,1,28,,10,0,4139,28.5,41,875.66,0,0,0,0,28,INDIVIDUAL,13th week,0,6526,8995,14500
14750,14750,14750,60 months,BAT4031849,18.25,D,D2,Crawford tire,6 years,MORTGAGE,58000,217xx,MD,21.32,0,1,49,,15,0,21632,56.6,29,1726.23,0,0,0,0,49,INDIVIDUAL,35th week,0,0,268760,38200
19200,19200,19200,60 months,BAT6248271,9.17,B,B1,Detective,5 years,MORTGAGE,56000,773xx,TX,20.32,0,0,,,12,0,39483,19.2,23,1898.04,0,0,0,0,,INDIVIDUAL,61th week,0,0,62779,64700
16000,16000,16000,60 months,BAT6004464,13.18,C,C3,teacher,10+ years,OWN,67000,622xx,IL,30.95,0,1,,,13,0,19779,57.5,33,164.01,0,0,0,0,,INDIVIDUAL,4th week,0,0,151747,34400
7800,7800,7800,36 months, ,12.29,C,C1,Practice Manager,9 years,RENT,38000,346xx,FL,20.63,0,0,,,14,0,3944,16.6,26,121.32,0,0,0,0,,INDIVIDUAL,9th week,0,0,18743,23800
35000,35000,35000,36 months, ,7.89,A,A5,Associate Director of Finance,10+ years,MORTGAGE,110000,328xx,FL,16.25,0,0,,,16,0,35462,35.2,28,199.44,0,0,0,0,,INDIVIDUAL,4th week,0,0,129113,116000
1500,1500,1500,36 months,BAT6612051,15.61,D,D1,Behavior Interventionist,2 years,RENT,28000,922xx,CA,31.63,0,0,,,15,0,5737,70.8,24,158.41,0,0,0,0,,INDIVIDUAL,39th week,0,0,71325,8100
3600,3600,3600,36 months,,16.29,C,C4,Auburn University,4 years,RENT,20000,364xx,AL,33.82,0,1,,,12,0,11943,94,20,974.84,0,0,0,0,,INDIVIDUAL,156th week,0,0,32147,12700
12000,12000,12000,36 months,BAT4106493,8.18,B,B1,Business Analyst,2 years,MORTGAGE,70900,403xx,KY,16.13,0,0,40,,11,0,16285,87.6,39,156.14,0,0,0,0,,INDIVIDUAL,9th week,0,0,34705,18600
15000,15000,15000,60 months,BAT4106493,19.99,E,E4,Dispatch/ Supervisor,4 years,MORTGAGE,30000,486xx,MI,12.52,0,2,,,12,0,6250,26.9,17,480.63,0,0,0,0,,INDIVIDUAL,9th week,0,0,22516,23200
16000,16000,16000,60 months,BAT5060554,15.99,D,D2,claims adjustor,10+ years,OWN,60000,190xx,PA,36.7,0,1,,,12,0,17560,81.7,21,2382.5,0,0,0,0,,INDIVIDUAL,52th week,0,0,72872,21500
6000,6000,6000,36 months,,8.18,B,B1,Realtor,< 1 year,RENT,97000,913xx,CA,6.41,0,0,68,,7,0,9417,46.9,19,258.11,0,0,0,0,68,INDIVIDUAL,31th week,0,0,11486,20100
30000,30000,30000,60 months,BAT4127326,12.39,C,C1,Sales Operations Mgr,2 years,MORTGAGE,80000,018xx,MA,17.39,0,0,32,,8,0,17342,70.5,20,2603.21,0,0,0,0,,INDIVIDUAL,43th week,0,0,95362,24600
18000,18000,18000,60 months, ,11.53,B,B5,Electrical Superintendent,1 year,MORTGAGE,90000,562xx,MN,23.89,1,0,1,,11,0,4805,23.6,29,1454.53,0,0,0,0,1,INDIVIDUAL,39th week,0,0,258264,20400
5225,5225,5225,36 months, ,17.76,D,D1,Front Office Coordinator,2 years,MORTGAGE,26000,721xx,AR,11.54,0,2,,,8,0,6871,34.2,8,227.17,0,0,0,0,,INDIVIDUAL,17th week,0,0,28827,20100
35000,35000,35000,60 months, ,10.99,B,B4,Chief Operation Officer,10+ years,MORTGAGE,150000,801xx,CO,16.14,0,3,,,13,0,29205,42,32,615.68,0,0,0,0,,INDIVIDUAL,9th week,0,0,576670,80300
12000,12000,11900,36 months,BAT3016651,10.99,B,B2,Executive Chef,10+ years,OWN,60000,125xx,NY,7.22,1,0,23,,7,0,6829,34,10,1653.14,0,0,0,0,,INDIVIDUAL,83th week,0,1214,6829,20100
6000,6000,6000,36 months,BAT5260863,8.18,B,B1,Administrative Services,10+ years,MORTGAGE,58000,481xx,MI,8.17,0,0,,29,7,1,5801,33,30,136.16,0,0,0,0,25,INDIVIDUAL,13th week,0,0,8679,17350
14775,14775,14775,36 months,BAT5260863,5.32,A,A1,Sprinkler Fitter,5 years,RENT,90000,945xx,CA,3,0,0,,,5,0,14445,49.5,14,144.6,0,0,0,0,,INDIVIDUAL,9th week,0,0,14445,29200
35000,35000,35000,36 months, ,15.61,C,C3,Applications Architect,10+ years,MORTGAGE,135000,327xx,FL,7.6,0,0,45,,8,0,33159,91.6,24,2175.19,0,0,0,0,,INDIVIDUAL,22th week,0,0,343941,36200
12425,12425,12425,60 months,BAT5260863,17.86,D,D5,Project Coordinator,2 years,RENT,48000,952xx,CA,22.8,0,0,,,7,0,101,2.6,17,404.2,0,0,0,0,,INDIVIDUAL,13th week,0,0,39503,3900
12000,12000,12000,36 months, ,17.57,D,D4,,n/a,RENT,40000,200xx,DC,25.89,0,3,74,,19,0,3813,15.6,31,1418.47,0,0,0,0,74,INDIVIDUAL,39th week,0,0,25544,24400
15000,15000,15000,60 months,BAT6612051,17.57,D,D4,Account Executive,10+ years,RENT,80000,905xx,CA,19.29,0,1,37,,7,0,4705,29.4,25,1875.91,0,0,0,0,37,INDIVIDUAL,39th week,0,87,64013,16000
7000,7000,7000,36 months, ,10.99,B,B4,Supervisor,10+ years,OWN,45000,788xx,TX,14.67,1,1,9,,10,0,7119,32.2,23,301.02,0,0,0,0,9,INDIVIDUAL,22th week,0,0,24095,22100
7000,7000,7000,36 months,BAT4729018,11.53,B,B5,server,4 years,RENT,22000,900xx,CA,25.31,0,1,,,14,0,10863,53,17,595.49,0,0,0,0,,INDIVIDUAL,43th week,0,0,15555,20500
18000,18000,18000,36 months,BAT3016651,12.49,B,B4,Glazier,10+ years,MORTGAGE,85000,902xx,CA,17.61,0,1,,,12,0,21115,68.1,17,2607.27,0,0,0,0,,INDIVIDUAL,74th week,0,0,365584,31000
35000,35000,34975,36 months,BAT5662637,14.65,C,C5,Sr. Quality Engineer,7 years,MORTGAGE,170000,672xx,KS,25.77,0,0,,,9,0,39437,100.3,37,2010.94,0,0,0,0,,INDIVIDUAL,26th week,0,0,288123,39300
10000,10000,10000,36 months,BAT3274746,7.62,A,A3,Accounting,4 years,MORTGAGE,51357,305xx,GA,11.01,0,0,73,,9,0,9309,50.9,14,988.94,0,0,0,0,,INDIVIDUAL,91th week,0,0,141420,18300
12000,12000,12000,36 months,BAT5060554,7.49,A,A4,Financial Analyst,3 years,RENT,80000,115xx,NY,20.94,0,0,,,34,0,12728,21,41,768.32,0,0,0,0,,INDIVIDUAL,52th week,0,0,61905,60700
15000,15000,15000,36 months,,13.18,C,C3,ira specialist,10+ years,MORTGAGE,30000,141xx,NY,20.16,1,1,8,,11,0,8594,58.9,16,309.26,0,0,0,0,,INDIVIDUAL,9th week,0,0,96654,14600
30000,30000,30000,36 months,,16.29,C,C4,ICM,10+ years,MORTGAGE,225000,926xx,CA,11.55,1,0,21,,11,0,259191,70.4,26,7080.47,0,0,0,0,,INDIVIDUAL,104th week,0,0,1563515,288200
23275,23275,23275,36 months,,13.98,C,C1,Area Manager,2 years,MORTGAGE,135000,463xx,IN,26.23,0,4,91,75,20,1,23272,55,33,4668.76,0,0,0,0,91,INDIVIDUAL,104th week,0,0,353535,42300
14900,14900,14900,60 months,BAT5241177,18.25,E,E1,Lead driver,8 years,RENT,65000,330xx,FL,30.28,0,0,78,79,12,1,6860,28.1,32,657.65,0,0,0,0,78,INDIVIDUAL,13th week,0,0,68399,24400
20000,20000,20000,36 months,BAT4711174,7.9,A,A4,Registered Nurse,8 years,RENT,115000,070xx,NJ,3.12,0,1,,,7,0,12987,39,10,2264.64,0,0,0,0,,INDIVIDUAL,109th week,0,0,12987,33300
24000,24000,23950,60 months,BAT4268557,16.55,D,D2,Assembler,4 years,MORTGAGE,69000,164xx,PA,20.64,0,0,,,11,0,15615,56,15,3098.63,0,0,0,0,,INDIVIDUAL,44th week,0,0,175661,27900
6075,6075,6075,36 months, ,17.57,D,D2,Sales associate,3 years,OWN,25000,300xx,GA,7.01,0,1,,,6,0,4919,69.3,6,1550.95,0,0,0,0,,INDIVIDUAL,109th week,0,0,4919,7100
8000,8000,8000,36 months, ,7.89,A,A5,Office Administrator,10+ years,RENT,38000,493xx,MI,14.34,0,0,,92,12,1,4786,33.9,25,96.89,0,0,0,0,,INDIVIDUAL,9th week,0,0,16385,14100
4675,4675,4675,36 months,BAT4127326,16.49,D,D3,assistant conductor,4 years,MORTGAGE,40000,331xx,FL,17.64,0,1,,,7,0,3905,47.6,9,225.84,0,0,0,0,,INDIVIDUAL,13th week,0,0,183454,8200
12000,12000,12000,36 months,BAT4729018,11.99,B,B5,teacher,9 years,RENT,52000,303xx,GA,17.66,0,0,24,79,10,1,6975,67.7,29,1153.11,0,0,0,0,34,INDIVIDUAL,48th week,0,0,56105,10300
28000,28000,27950,60 months, ,16.55,D,D2,Maintenance Mechanic,1 year,MORTGAGE,80000,365xx,AL,18.68,0,0,,,8,0,18974,75.9,24,1836.98,0,0,0,0,,INDIVIDUAL,26th week,0,0,126826,25000
9600,9600,9600,36 months, ,12.99,C,C2,Technician aintenance,3 years,RENT,24000,331xx,FL,14.95,0,0,,,7,0,10047,71.8,7,1144.21,0,0,0,0,,INDIVIDUAL,56th week,0,0,10047,14000
16000,16000,16000,36 months, ,7.12,A,A3,IT Manager,3 years,OWN,87000,671xx,KS,23.96,0,0,,59,11,3,21270,40.4,18,1383.93,0,0,0,0,,INDIVIDUAL,83th week,0,0,143401,52600
3275,3275,3275,36 months, ,18.49,E,E2,Field Sales Manager,< 1 year,RENT,70000,350xx,AL,29.91,2,1,5,,18,0,26256,71.3,46,47.1,0,0,0,0,,INDIVIDUAL,4th week,0,0,62259,36800
12000,12000,12000,36 months,BAT528686,11.14,B,B2,Etrade Financial,10+ years,MORTGAGE,110000,300xx,GA,11.36,0,0,48,,9,0,13722,80.7,23,1915.17,0,0,0,0,53,INDIVIDUAL,104th week,0,0,340645,17000
15000,15000,15000,60 months, ,17.57,D,D4,Financial Coordinator,10+ years,RENT,55000,921xx,CA,9.64,0,0,72,,3,0,15559,81,14,615.31,0,0,0,0,72,INDIVIDUAL,13th week,0,0,15559,19200
12000,12000,12000,36 months, ,10.99,B,B4,SR. ANALYST,10+ years,MORTGAGE,67000,066xx,CT,7.7,2,1,15,34,12,2,5822,63,23,416.63,0,0,0,1,11,INDIVIDUAL,17th week,0,285,199625,9240
10000,10000,10000,36 months,BAT5241177,6.24,A,A2,Associate Director,1 year,MORTGAGE,112000,802xx,CO,9.63,1,0,2,,9,0,8557,39.8,21,145.11,0,0,0,0,45,INDIVIDUAL,13th week,0,0,350464,21500
9000,9000,9000,36 months,BAT3840785,13.33,C,C3,Sales Manager,10+ years,RENT,22000,130xx,NY,27.5,0,0,39,63,16,1,9040,47.6,45,728.04,0,0,0,0,39,INDIVIDUAL,35th week,0,0,12573,19000
22075,22075,22050,60 months,BAT5260863,17.86,D,D5,Customer Care Supervisr,10+ years,RENT,60000,123xx,NY,33.35,0,0,,,18,0,24800,45.9,26,953.41,0,0,0,0,,INDIVIDUAL,13th week,0,0,43884,54000
11800,11800,11800,36 months,BAT5060554,11.99,B,B5,Store Manager,10+ years,RENT,72000,553xx,MN,9.47,0,1,,,5,0,11703,96.7,6,1133.89,0,0,0,0,,INDIVIDUAL,48th week,0,0,19395,12100
25000,25000,25000,60 months, ,17.86,D,D5,VP - Commercial Banking Officer,2 years,MORTGAGE,108500,974xx,OR,19.04,0,0,,,13,0,19397,39.6,29,347.27,0,0,0,0,,INDIVIDUAL,4th week,0,0,65812,49000
4100,4100,4100,36 months, ,15.41,D,D1,server,5 years,RENT,24000,280xx,NC,29.1,2,4,,19,8,1,4992,53,16,100.63,0,0,0,0,16,INDIVIDUAL,9th week,0,0,19940,9350
13000,13000,13000,60 months,BAT4127326,12.99,C,C2,Machine Operator,1 year,RENT,43000,953xx,CA,31.09,0,0,26,,8,0,16303,55.1,25,1683.83,0,0,0,0,,INDIVIDUAL,56th week,0,0,26930,29600
8000,8000,8000,36 months,BAT5260863,8.18,B,B1,Senior Analyst,4 years,MORTGAGE,72000,802xx,CO,18.56,0,2,49,,12,0,47477,74.7,20,104.08,0,0,0,0,,INDIVIDUAL,9th week,0,700,274041,58600
15675,15675,15675,36 months,BAT4711174,16.24,C,C5,Shop Foreman,1 year,MORTGAGE,55000,064xx,CT,23.5,0,1,74,46,8,2,12493,70.2,12,3682.22,0,0,0,0,,INDIVIDUAL,109th week,0,0,39158,17800
7800,7800,7800,36 months,BAT6004464,17.86,D,D5,Administrative Assistant,< 1 year,RENT,26000,600xx,IL,29.41,0,0,51,,9,0,15091,71.9,21,108.35,0,0,0,0,51,INDIVIDUAL,4th week,0,0,31849,21000
25975,25975,25950,60 months, ,21,E,E1,Credit Mgr,1 year,MORTGAGE,81000,553xx,MN,12.16,1,0,21,,12,0,5896,30.4,28,9867.21,0,0,0,0,46,INDIVIDUAL,109th week,0,0,375583,19400
10000,10000,10000,60 months,,12.29,C,C1,counselor and trainer,5 years,RENT,45000,112xx,NY,30.21,0,0,,67,7,1,6419,30.6,25,683.5,0,0,0,0,,INDIVIDUAL,35th week,0,0,101756,21000
23325,23325,23275,36 months, ,14.09,B,B5,USD259,10+ years,MORTGAGE,52000,672xx,KS,20.15,0,1,56,,7,0,38429,83.4,21,5350.14,0,0,0,0,56,INDIVIDUAL,144th week,0,0,38429,46100
5000,5000,5000,36 months,BAT4031849,12.35,B,B4,Cigna,2 years,MORTGAGE,95000,030xx,NH,9.74,0,3,61,,11,0,8441,78.2,33,945.67,0,0,0,0,,INDIVIDUAL,122th week,0,0,262879,10800
35000,35000,35000,36 months, ,11.53,B,B5,SENIOR VICE PRESIDENT,9 years,MORTGAGE,575000,331xx,FL,6.93,0,1,,,16,0,255404,35.7,30,2714.69,0,0,0,0,,INDIVIDUAL,39th week,0,0,509755,345300
18800,18800,18800,36 months, ,17.86,D,D5,Office Administrator,9 years,MORTGAGE,56000,604xx,IL,22.35,1,0,5,,15,0,14221,58.3,30,2048.68,0,0,0,0,46,INDIVIDUAL,35th week,0,0,226204,24400
16000,16000,16000,60 months, ,15.41,D,D1,LOAN ACCOUNT REP,10+ years,MORTGAGE,109000,761xx,TX,28.6,0,2,,,22,0,41386,81.1,66,191.77,0,0,0,0,,INDIVIDUAL,4th week,0,0,216124,51000
20000,20000,20000,36 months,BAT5260863,9.99,B,B3,Family Nurse Practitioner,3 years,MORTGAGE,2.00E+05,782xx,TX,8.89,2,1,11,,18,0,19399,72.1,41,476.41,0,0,0,0,,INDIVIDUAL,13th week,0,0,440292,26900
3600,3600,3600,36 months,BAT4106493,15.41,D,D1,911 Dispatcher,2 years,MORTGAGE,128400,349xx,FL,10.79,0,4,39,,17,0,3403,14.4,25,86.82,0,0,0,0,67,INDIVIDUAL,9th week,0,0,313037,12100
17000,17000,17000,60 months,BAT4268557,7.89,A,A5,Vice president,10+ years,RENT,59000,265xx,WV,18.66,0,0,,,14,0,19640,16.8,27,1032.98,0,0,0,0,,INDIVIDUAL,44th week,0,0,39958,117100
7200,7200,7200,36 months, ,10.99,B,B4,Event Manager,2 years,RENT,40000,916xx,CA,21.04,3,0,19,,13,0,6842,19.7,15,301.03,0,0,0,0,36,INDIVIDUAL,22th week,0,0,32870,34800
17425,17425,17425,36 months, ,19.99,E,E3,,n/a,MORTGAGE,38826.24,377xx,TN,25.87,0,1,,112,8,1,15470,67.9,21,2866.75,0,0,0,0,,INDIVIDUAL,48th week,0,0,127476,22800
10000,10000,9950,60 months, ,10.99,B,B4,Electrician,10+ years,MORTGAGE,45420,395xx,MS,17.99,0,0,,,5,0,7983,69.4,22,347.17,0,0,0,0,,INDIVIDUAL,17th week,0,0,21170,11500
33750,33750,33750,60 months,BAT446479,14.99,C,C5,Registered nurse,10+ years,MORTGAGE,80000,920xx,CA,23.61,0,0,76,,9,0,37607,74.8,22,6477.31,0,0,0,0,,INDIVIDUAL,74th week,0,0,69022,50300
15000,15000,15000,60 months, ,12.69,C,C2,Engineer,2 years,RENT,140000,950xx,CA,26,0,0,,,13,0,65118,63.3,30,1043.18,0,0,0,0,,INDIVIDUAL,31th week,0,0,111142,91000
11625,11625,11625,60 months, ,20.49,E,E2,Program Manager,5 years,MORTGAGE,70000,720xx,AR,17.26,0,2,,63,13,1,6622,35.2,36,3717.16,0,0,0,0,,INDIVIDUAL,91th week,0,0,246762,18800
6400,6400,6400,36 months,,11.44,B,B4,truck driver,< 1 year,RENT,60000,442xx,OH,16.62,0,1,,13,8,1,3131,33.3,15,653.22,0,0,0,0,,INDIVIDUAL,57th week,0,881,31883,9400
12250,12250,12250,36 months, ,15.31,C,C2,Nike inc.,10+ years,RENT,55000,970xx,OR,14.64,1,0,10,,9,0,11172,55.3,28,3103.81,0,0,0,0,56,INDIVIDUAL,156th week,0,0,27625,20200
31350,31350,31350,60 months,BAT4664105,16.55,D,D2,Sr Mortgage Consultant,2 years,MORTGAGE,140000,275xx,NC,19.73,0,2,,71,8,1,4315,60,24,1672.33,0,0,0,0,45,INDIVIDUAL,17th week,0,0,29524,7150
10400,10400,10300,36 months,BAT5241177,11.53,B,B5,Associate,2 years,RENT,55397,070xx,NJ,10.62,0,1,49,,9,0,15144,23.7,15,378.94,0,0,0,0,49,INDIVIDUAL,17th week,0,0,19855,64000
14000,14000,14000,60 months,BAT4106493,17.57,D,D4,Mate,8 years,RENT,63000,370xx,TN,32.08,0,0,,,12,0,5475,52.1,13,184.48,0,0,0,0,,INDIVIDUAL,4th week,0,0,57480,10500
13225,13225,13225,36 months,BAT3369838,13.11,B,B4,Real Services INC.,4 years,MORTGAGE,37500,466xx,IN,34.34,0,0,,,17,0,22051,72.1,37,2690.75,0,0,0,0,,INDIVIDUAL,122th week,0,0,124766,30600
18000,18000,18000,36 months, ,6.24,A,A2,Disaster Program Manager,< 1 year,MORTGAGE,53000,103xx,NY,9.06,0,1,,,8,0,42876,77,9,90.48,0,0,0,0,62,INDIVIDUAL,4th week,0,0,217648,55700
12000,12000,12000,36 months,BAT3274746,11.99,B,B3,Inspector/Packer,7 years,RENT,60000,553xx,MN,8.48,1,0,23,,6,0,7841,60.8,19,1915.75,0,0,0,0,23,INDIVIDUAL,91th week,0,0,13290,12900
5000,5000,5000,36 months,BAT5260863,12.29,C,C1,Night Guard,10+ years,OWN,27000,241xx,VA,25.96,0,1,,64,11,1,3869,57.7,25,146.65,0,0,0,0,,INDIVIDUAL,13th week,0,0,14118,6700
35000,35000,35000,60 months,,22.99,F,F1,Branch Claim Supervisor,10+ years,MORTGAGE,93000,750xx,TX,23.19,0,1,,,14,0,28064,50.6,33,137.47,0,0,0,0,,INDIVIDUAL,4th week,0,0,268665,55500
16000,16000,16000,36 months,BAT3840785,11.53,B,B5,Handyman,< 1 year,RENT,62000,903xx,CA,18.97,0,0,33,,13,0,16420,61.7,16,964.13,0,0,0,0,,INDIVIDUAL,31th week,0,0,26406,26600
3000,3000,3000,36 months,,12.21,B,B5,"Curtis-Rosenthal, Inc.",10+ years,RENT,125000,902xx,CA,10.29,0,0,,101,4,1,6324,79,9,542.94,0,0,0,0,,INDIVIDUAL,117th week,0,,,
15000,15000,14950,60 months,BAT5019662,15.61,C,C4,machine operator,10+ years,OWN,45000,601xx,IL,9.44,2,0,5,,8,0,12681,80.3,19,1675.72,0,0,0,0,45,INDIVIDUAL,39th week,0,0,169182,15800
8500,8500,8500,36 months,BAT5260863,7.26,A,A4,Account Manager,10+ years,RENT,89000,900xx,CA,5.6,0,0,26,,12,0,14874,27.3,33,98.14,0,0,0,0,,INDIVIDUAL,9th week,0,0,14874,54400
19425,19425,19425,60 months,BAT6004464,24.99,F,F4,Underwriting Supervisor,4 years,RENT,82000,606xx,IL,12.85,2,2,3,,13,0,1944,22.6,28,0,0,0,0,0,35,INDIVIDUAL,NAth week,0,0,45620,8600
14000,14000,14000,36 months, ,6.89,A,A3,Cheif Financial Officer,< 1 year,RENT,55000,444xx,OH,20.69,0,0,64,,15,0,14515,32.6,27,75.02,0,0,0,0,,INDIVIDUAL,4th week,0,0,28605,44500
4800,4800,4800,36 months,BAT5319342,22.15,E,E5,Project Manager,3 years,RENT,70000,945xx,CA,9.32,0,2,,,11,0,3399,97.1,17,379.43,15,0,0,0,,INDIVIDUAL,39th week,0,0,52479,3500
13500,13500,13500,60 months,,18.92,D,D4,Cement,< 1 year,MORTGAGE,50000,437xx,OH,24.32,1,0,7,,13,0,11802,48.4,34,3805.82,0,0,0,0,,INDIVIDUAL,87th week,0,0,118311,24400
12000,12000,12000,36 months,BAT446479,7.69,A,A4,Senior lineman,10+ years,MORTGAGE,175000,331xx,FL,8.34,0,0,74,,15,0,23385,38.8,30,1039.58,0,0,0,0,74,INDIVIDUAL,74th week,0,0,251346,60300
6000,6000,6000,36 months,BAT4982753,16.45,E,E1,Kollmorgen Electro-Optical,5 years,MORTGAGE,65600,011xx,MA,20.62,0,3,,94,17,1,11975,99,23,1392.84,0,12.87,0,0,,INDIVIDUAL,100th week,0,,,
35000,35000,34975,60 months,BAT5662637,19.99,E,E4,Pilot,2 years,OWN,248000,325xx,FL,13.34,0,1,,,10,0,28904,42.5,37,2818.06,0,0,0,0,,INDIVIDUAL,22th week,0,0,544552,68000
6000,6000,6000,36 months,,10.99,B,B4,Manager - IT Infrastructure,< 1 year,MORTGAGE,153000,553xx,MN,10.03,1,0,11,,13,0,22088,70.6,32,163.7,0,0,0,0,54,INDIVIDUAL,13th week,0,0,315596,31300
12000,12000,12000,60 months,,12.99,C,C1,city carrier,10+ years,MORTGAGE,58446,951xx,CA,21.77,0,0,37,,6,0,20610,77.8,19,1662.71,0,0,0,0,,INDIVIDUAL,65th week,0,0,34963,26500
5000,5000,5000,36 months,BAT5260863,13.99,C,C4,Teacher,6 years,RENT,47000,103xx,NY,14.91,0,1,31,,12,0,10218,70.5,25,105.69,0,0,0,0,31,INDIVIDUAL,4th week,0,0,25179,14500
